LABEL,TEXT,URL,EMAIL,PHONE,TEXTO
ham,You could have seen me..i did't recognise you Face.:),No,No,No,Podrías haberme visto ... no te reconocí cara. :)
ham,Then we wait 4 u lor... No need 2 feel bad lar...,No,No,No,Entonces esperamos 4 u lor ... no necesito 2 sentirse mal lar ...
ham,"Sorry, I'll call later at 30 mins",No,No,No,"Lo siento, llamaré más tarde a los 30 minutos"
ham,ok....take care.umma to you too...,No,No,No,ok .... cuídate.umma para ti también ...
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,No,No,No,Vas a ser la muerte si yo. Dejaré una nota que diga que todo es culpa de Robs. Vengarme.
ham,Maybe you should find something else to do instead???,No,No,No,¿Quizás deberías encontrar algo más que hacer en su lugar?
ham,"Mah b, I'll pick it up tomorrow",No,No,No,"Mah B, lo recogeré mañana"
ham,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",No,No,No,"Sin embargo, no se preocupe, entiendo lo importante que es que me pongan en mi lugar con un castigo mal pensado frente a lo peor que me ha pasado. Brb va a suicidarme"
ham,Hey leave it. not a big deal:-) take care.,No,No,No,"Oye, déjalo. No es un gran problema :-) Cuídate."
ham,Thanx...,No,No,No,Gracias ...
Smishing,You have 1 new message. Please call 08715205273,No,No,yes,Tienes 1 nuevo mensaje. Llame al 08715205273
ham,Otherwise had part time job na-tuition..,No,No,No,De lo contrario tenía trabajo a tiempo parcial na-tuition ..
ham,Also you and your family for going to rhode island or wherever  and leaving me all alone the week I have a new bong &gt;:(,No,No,No,También tú y tu familia por ir a Rhode Island o donde sea y dejarme solo la semana que tengo un nuevo bong & gt; :(
ham,"Sorry, I'll call later..busy right now...",No,No,No,"Lo siento, llamaré más tarde ... Busy ahora mismo ..."
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",No,No,No,"¿En la película Simpsons lanzada en julio de 2007, la banda que murió al comienzo de la película? A-Green Day, B-Blue Day, C-Red Day. (Enviar A, B o C)"
Smishing,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,No,No,yes,"¡De alguna manera, sabes, está tratando de contactarlo a través de nuestro servicio de citas! Para averiguar quién podría ser llamado desde su móvil o fieltro 09064015307 Box334sk38ch"
ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),No,No,No,Yo te estoy dando vueltas ... está bien gracias Kano ... de todos modos disfruta con tu familia con el primer salario .. :-) ;-)
ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,No,No,No,"¡Todo el auto apreció los dos últimos! Papá y están teniendo un mapa leyendo semi argumento, pero aparte de eso, las cosas van bien. PAG."
ham,"Merry Christmas to you too babe, i love ya *kisses*",No,No,No,"Feliz Navidad para ti también nena, te amo *besos *"
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,No,No,No,Su posible dnt vive en & lt;#& gt; siglo cm frwd n thnk diferente
ham,Lol no. Just trying to make your day a little more interesting,No,No,No,Lol no. Solo tratando de hacer tu día un poco más interesante
ham,Jus finish watching tv... U?,No,No,No,Jus termina de ver televisión ... ¿u?
ham,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,No,No,No,"Sí, entró a las 2 y se disculpó en V. N se había caído y ella activa como un niño malcriado y él quedó atrapado en eso. ¡Hasta las 2! ¡Pero no iremos allí! No hacer malas vítores. ¿Tú?"
ham,Dont worry. I guess he's busy.,No,No,No,No te preocupes. Supongo que está ocupado.
ham,I'm aight. Wat's happening on your side.,No,No,No,Soy Aight. Wat está sucediendo de tu lado.
ham,Hi:)cts employee how are you?,No,No,No,Hola :) Empleado de CTS ¿Cómo estás?
smishing,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,No,No,yes,Felicitaciones con 500 de cupones de CD o 125 Garantizado y entrada gratuita 2 100 wkly dibujan música txt a 87066
Smishing,	A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,yes,No,No,Se ha enviado un enlace a su foto. También puede usar http://alto18.co.uk/wave/wave.asp?o=44345
ham,picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy,No,No,No,recogerlos desde varios puntos | ye 2 yeovil | y harán el proyecto motor 4 3 horas | Y luego los llevas a casa. || 12 2 5.30 máx. || Muy fácil
ham,I am not at all happy with what you saying or doing,No,No,No,No estoy nada feliz con lo que dices o haciendo
ham,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons,No,No,No,jaja pero no hay dinero leh ... luego tengo que ir por la matrícula ... jaja y buscando tragamonedas vacías para las lecciones de conducción
ham,Havent shopping now lor i juz arrive only,No,No,No,No he comprado ahora para que solo llego
ham,Should I be stalking u?,No,No,No,¿Debería estar acechando?
ham,I cant pick the phone right now. Message if urgent..,No,No,No,No puedo elegir el teléfono ahora mismo. Mensaje si es urgente ..
Smishing,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.8,00,000 prize GUARANTEED. Call 6200992462. Claim Code N32. Valid 12hrs only. ",No,No,yes,"¡URGENTE! Estimado cliente de Fl1pkart, estamos tratando de contactarlo. Los fines de semana los fines de semana los fines de los fines de los fines de los fines de los fines de los fines de los fines de los fines de semana se garantizan un premio de Rs.8,00,000 garantizado. Llame al 6200992462. Código de reclamación N32. Válido 12 horas solamente."
ham,Are there TA jobs available? Let me know please cos i really need to start working,No,No,No,¿Hay trabajos TA disponibles? Avísame por favor porque realmente necesito empezar a trabajar
ham,gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.,No,No,No,Voy a hacerme saber que Cos Come Bak de Holiday ese día.  viene. No 4get2Text me número.
ham,Cramps stopped. Going back to sleep,No,No,No,Los calambres se detuvieron. Volviendo a dormir
ham,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.""",No,No,No,"Los indios son pobres, pero la India no es un país pobre. Dice uno de los directores de bancos suizos. Él dice que ""& lt;#& gt; lac crore"" de dinero indio se deposita en bancos suizos que pueden usarse para el presupuesto 'sin impuestos' para & lt;#& gt;  Yrs. Puede dar & lt;#& gt;  Trabajos de millones de rupias para todos los indios. Desde cualquier pueblo hasta caminos de 4 carriles de Delhi. Forever Free Power Suply a más de & lt;#& gt;  proyectos sociales. Cada ciudadano puede obtener mensualmente & lt;#& gt; /- para & lt;#& gt;  Yrs. No hay necesidad de Banco Mundial y Amp; Préstamo del FMI. Piense cómo nuestro dinero es bloqueado por políticos ricos. Tenemos plenos derechos contra los políticos corruptos. Itna delantero Karo Ki Pura India Padhe.g.m ""."
ham,Hi Harish's rent has been transfred to ur Acnt.,No,No,No,"Hola, el alquiler de Harish ha sido trasladado a su ACNT."
ham,Oh k. . I will come tomorrow�dats for sure�.,No,No,No,"Oh k. . Vendré mañana, seguro."
ham,I reach home safe n sound liao...,No,No,No,Llego a casa Safe n Sound Liao ...
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",No,No,No,"Pon un lugar para mí en tu corazón y no en tu mente, como la mente olvida fácilmente, pero el corazón siempre lo recordará. ¡Te deseo feliz día de San Valentín!"
ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,No,No,No,"Llegué a la cinta de video que escriba un mensaje para. ¿Eres tan libre wan 2 ayúdame? Ji ... porque no te digo 2 mira asuntos infernales, así que te preguntan. Preguntando a Shuhui Oso."
ham,"Hiya, had a good day? Have you spoken to since the weekend?",No,No,No,"Hola, ¿Tuviste un buen día? ¿Has hablado desde el fin de semana?"
ham,"Sorry, not now",No,No,No,"Lo siento, no ahora"
ham,Must come later.. I normally bathe him in da afternoon mah..,No,No,No,"Debe venir más tarde. Normalmente lo baño en la tarde, mah .."
ham,You didnt complete your gist oh.,No,No,No,No completaste tu esencia oh.
ham,So when do you wanna gym?,No,No,No,"Entonces, ¿cuándo quieres un gimnasio?"
ham,"Call me, i am senthil from hsbc.",No,No,No,"Llámame, soy Senthil de HSBC."
ham,LOL ... Have you made plans for new years?,No,No,No,Lol ... ¿has hecho planes para año nuevo?
ham,I will once i get home,No,No,No,Lo haré una vez que llegue a casa
ham,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",No,No,No,"Jaja ... donde se puso tan rápido, perdió peso, thk muz va 4 al mes, la guarida tuvo efecto ... Dios, más tarde vamos a poner el peso de Bk e."
ham,I can ask around but there's not a lot in terms of mids up here,No,No,No,Puedo preguntar pero no hay mucho en términos de medios aquí
ham,Fine am simply sitting.,No,No,No,"Bien, simplemente estoy sentado."
ham,You are mistaken�.The fact that you  felt like i would do it to hurt you shows you really don't know me at all.,No,No,No,Estás equivocado '. El hecho de que sintiera que lo haría para lastimarte muestra que realmente no me conoces en absoluto.
ham,Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?,No,No,No,Nada viene a mi mente. Ü Ayúdame a comprar una percha para. ¿Tu laptop no es pesada?
ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,No,No,No,HCL Chennai requiere estudiantes de primer año para el proceso de voz. EXCELLENT INGLÉS NECESIDAD. .Call Sra. Suman & lt;#& gt;  para entrevista telefónica -via indyarocks.com
ham,"Until 545 lor... Ya, can go 4 dinner together...",No,No,No,"Hasta 545 lor ... ya, puedes ir 4 cenas juntos ..."
Smishing,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,yes,No,No,Mensaje Información importante para el usuario de O2. ¡Hoy es tu día de suerte! 2 Descubra por qué iniciar sesión en http://www.urawinner.com hay una fantástica sorpresa que te espera
spam,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,No,No,yes,Freemsg: Sentir un poco espero que te guste 2 Mantenme compañía! Jst tengo una cámara moby quiere c mi foto?
ham,No management puzzeles.,No,No,No,No hay rompecabezas de gestión.
ham,Whom you waited for yesterday,No,No,No,A quien esperaste ayer
ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,No,No,No,"Espero que no te hayas enojado, pero realmente me gustaría verte mañana. Love Me xxxxxxxxxxxxxxx"
ham,Then anything special?,No,No,No,¿Entonces algo especial?
ham,U attend ur driving lesson how many times a wk n which day?,No,No,No,Asistes a tu lección de conducir ¿cuántas veces un wk n en qué día?
ham,Huh i cant thk of more oredi how many pages do we have?,No,No,No,¿No puedo decir más oredi? ¿Cuántas páginas tenemos?
ham,Oi when you gonna ring,No,No,No,Oi cuando vayas a suponer
spam,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,No,No,No,Boltblue Tones para 150p Respuesta Poly# o mono# por ejemplo Poly3 1. Cha Cha Slide 2. Sí 3.
ham,Please tell me not all of my car keys are in your purse,No,No,No,Por favor dime que no todas las llaves de mi auto están en tu bolso
ham,"Aight, call me once you're close",No,No,No,"Aight, llámame una vez que estés cerca"
ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",No,No,No,"Bueno, el precio general es & lt;#& gt; /oz, avísame si/cuándo/cuánto quieres"
ham,"Haven't seen my facebook, huh? Lol!",No,No,No,"No he visto mi Facebook, ¿eh? ¡Jajaja!"
ham,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,No,No,No,"Noada lei ... podría ser comiendo mi frens ... si ü ü wan para comer, entonces espero 4 ü lar."
ham,Staff of placement training in Amrita college.,No,No,No,Personal de capacitación de colocación en Amrita College.
Smishing,Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 7044518857,No,No,yes,Estimado Cliente Su billetera Pyatm ha sido reservada y mantiene su cantidad.
ham,He is a womdarfull actor,No,No,No,Él es un actor de WomDarfull
ham,"K, can I pick up another 8th when you're done?",No,No,No,"K, ¿puedo recoger otro octavo cuando hayas terminado?"
ham,When/where do I pick you up,No,No,No,Cuando/donde te recojo
ham,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,No,No,No,"Por lo general, la persona está inconsciente que está en niños, pero en adultos puede comportarse anormalmente. Te llamará ahora"
ham,Yes.he have good crickiting mind,No,No,No,"Sí, tiene una buena mente de cricking"
ham,Why you Dint come with us.,No,No,No,Por qué vienen con nosotros.
ham,Is avatar supposed to have subtoitles,No,No,No,Se supone que el avatar tiene subtOitles
ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,No,No,No,"Qué estúpido decir que desafío a Dios. No piensas en absoluto en lo que escribo en su lugar, respondes inmediatamente."
ham,Me fine..absolutly fine,No,No,No,Yo bien ... absolamente bien
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",No,No,No,"Claro, si recibo un reconocimiento de ti que es asombrosamente tacto y generalmente esferuente exigir un juramento de sangre para"
spam,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,yes,No,No,La suscripción de UR Tonexs se ha renovado y se le ha cobrado £ 4.50. Puede elegir 10 Polys más este mes. www.clubzed.co.uk *Billing Msg *
ham,Oh that was a forwarded message. I thought you send that to me,No,No,No,"Oh, ese fue un mensaje reenviado. Pensé que me lo enviaras eso"
ham,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",No,No,No,"Dulce, podemos ir o no a 4U para conocer a Carlos, por lo que medir el interés de Patty en eso"
ham,No he didn't. Spring is coming early yay!,No,No,No,"No, no lo hizo. ¡La primavera llegue temprano yay!"
ham,Well. You know what i mean. Texting,No,No,No,Bien. Usted sabe lo que quiero decir. Mensajes de texto
spam,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,No,No,yes,Marvel Mobile juega el juego oficial de Ultimate Spider-Man (£ 4.50) en Ur Mobile en este momento. Texto Spider a 83338 para el juego y te enviaremos un fondo de pantalla de 8ball gratis
ham,Nah im goin 2 the wrks with j wot bout u?,No,No,No,"Nah, estoy viendo 2 los wrks con j wot ¿sobre ti?"
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,No,No,No,Toque y spile a las siete. * Es ese pub en Gas St Off Broad St por Canal. ¿De acuerdo?
Smishing,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,No,No,yes,"Urgente, llame al 09066612661 desde el teléfono fijo. £ 5000 en efectivo o una colección de vacaciones de lujo 4* de las Islas Canarias. Premio T & CS SAE. 20m12aq. 150ppm. 16+ """
ham,Nothing. Can...,No,No,No,Nada. Poder...
ham,Yo we are watching a movie on netflix,No,No,No,Yo estamos viendo una película en Netflix
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",No,No,No,"¡El laico! Solo para hacerte saber que te extrañan y te piensan. Que tengas un gran día. Y si puedes enviarme los números de Bimbo y Ugo, lo apreciaré. Seguro"
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,No,No,No,"Hoy no estoy trabajando, pero no estoy libre de Oso ... Gee ... ¿estás trabajando en la tienda de tu fren?"
ham,Haiyoh... Maybe your hamster was jealous of million,No,No,No,Haiyoh ... tal vez tu hámster estaba celoso de millones
ham,This pain couldn't have come at a worse time.,No,No,No,Este dolor no podría haber llegado en peor momento.
ham,Life style garments account no please.,No,No,No,Cuenta de prendas de estilo de vida no por favor.
Smishing,"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� 7908807538 immediately to verify",No,No,yes,"Estimado cliente Su Pay2Tmkyc ha sido expirado, se verá en las 24 horas, ¡comuníquese con el cliente! Care Ph� 7908807538 inmediatamente para verificar"
ham,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,No,No,No,"No, está esperando en el bate aburrido de E Car Dat. Porque espera afuera no tengo nada 2 hacer. En casa puede hacer mis cosas o ver televisión wat."
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",No,No,No,"¿Qué es eso que viene sobre la colina ... es un monstruo! Espero que tengas un gran día. Las cosas van bien aquí, ¡ocupadas!"
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,No,No,No,"Ja, ja, había aparecido en el baño cuando me habías salido. ¡Hola!"
ham,Ok lor wat time ü finish?,No,No,No,Ok para terminar el tiempo ü?
ham,Nokia phone is lovly..,No,No,No,Nokia Phone está encantado ...
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),No,No,yes,1000 de chicas muchas locales 2 u que están vírgenes 2 this & r listos 2 4fil ur todas las necesidades sexuales. ¿Puedes 4 filos? texto lindo a 69911 (£ 1.50p. M)
Smishing,"Todays Vodafone numbers ending 7548 are selected to receive a Rs.2,00,000 award. If you have a match please call 8536074310 quoting claim code 4041 standard rates apply",No,No,yes,"Los números de Vodafone de hoy que terminan 7548 se seleccionan para recibir un premio de Rs.2,00,000. Si tiene una coincidencia, llame al 8536074310 citando el código de reclamación 4041 Tarifas estándar Aplicar"
ham,hanks lotsly!,No,No,No,¡Hanks muy!
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,No,No,No,¿Hay alguna sala de cine a la que pueda ir y ver películas ilimitadas y solo pagar una vez?
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,No,No,No,Te deseo un hermoso día. Cada momento revela aún más cosas para mantenerte sonriendo. Lo disfrutan.
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",No,No,No,"Estoy cansado de discutir contigo esta semana tras semana. Haz lo que quieras y de ahora en adelante, haré lo mismo."
Smishing,	You have an important customer service announcement. Calnumber 0800 542 0826 now!,No,No,yes,Tiene un importante anuncio de servicio al cliente. Calnumber 0800 542 0826 ahora!
Smishing,	U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,No,No,yes,U 447801259231 tiene un admirador secreto que está mirando 2 contacto con U-Find Out Who They R*revela quién piensa que eres tan especial al 09058094597
ham,"I'm back &amp; we're packing the car now, I'll let you know if there's room",No,No,No,"Estoy de vuelta y amp; Estamos empacando el auto ahora, te haré saber si hay espacio"
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,No,No,No,"Sí, pero ¿podemos encontrarnos en la ciudad coser irán a Gep y luego a casa? Podrías enviar mensajes de texto en la parada de autobús. Y no te preocupes, habremos terminado en marzo ... ¡ish!"
Smishing,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 8927307655 from land line. Claim 3030. Valid 12hrs only",No,No,yes,"¡URGENTE! Su número de teléfono móvil ha sido otorgado con un premio INR.2,00,000 garantizado. Llame al 8927307655 desde la línea fija. Reclamación 3030. Válido solo 12 horas"
ham,K I'll call you when I'm close,No,No,No,"K, te llamaré cuando esté cerca"
ham,"Sorry, I'll call later�buzy ryt nw�",No,No,No,"Lo siento, llamaré más tarde, Buzy Ryt NW�"
ham,on hen night. Going with a swing,No,No,No,en la noche de la gallina. Ir con un swing
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",No,No,No,"Buena tardes, mi amor. ¿Cómo están hoy? Espero que te vayas bien y tal vez tengas algunas entrevistas. Te despierto y te extraño nena. Un beso apasionado desde el otro lado del mar"
ham,Dai  &lt;#&gt;  naal eruku.,No,No,No,Dai & lt;#& gt;  Naal Eruku.
ham,Wife is the murderer.,No,No,No,La esposa es el asesino.
ham,Dont think so. It turns off like randomlly within 5min of opening,No,No,No,No lo pienses. Se apaga como aleatoriamente dentro de los 5 minutos de la apertura
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,No,No,No,"No señor. Es por eso que tuve un viaje de 8 horas en el autobús la semana pasada. Tenga otra audición el próximo miércoles, pero creo que podría conducir esta vez."
ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,No,No,No,"¡Oh, eso es tarde! Bueno, que tengas una buena noche y te llamaré mañana. Ahora voy a ir a la noche de sueño de la noche"
ham,Yup... How ü noe leh...,No,No,No,Sí ... ¿Cómo ü noe leh ...
Smishing,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7044518857 from land line. Claim 3030. Valid 12hrs only",No,No,yes,"¡URGENTE! Su número de teléfono móvil ha sido otorgado con un premio INR.2,00,000 garantizado. Llame al 7044518857 desde la línea fija. Reclamación 3030. Válido solo 12 horas"
ham,"see you then, we're all christmassy here!",No,No,No,"¡Nos vemos entonces, todos somos navideños aquí!"
spam,Now GET RID OF -Cockroach -Termite -Bedbug -Rats -Any Pest 4Best DEALS in PestControlServices/ Chemical/Herbal/Odorless DIAL-N-ASK 080-62222222,No,No,yes,Ahora deshazte de -cockroach -Termite -benbug -rats -alguna plaga 4 mejoras en pestcontrolservices/químico/herbal/inodoro Dial -n -ask 080-622222222
ham,U sick still can go shopping?,No,No,No,¿Estás enfermo todavía puede ir de compras?
ham,Good morning princess! Happy New Year!,No,No,No,¡Buenos días Princesa! ¡Feliz año nuevo!
ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,No,No,No,"Ok, encontré a Dis Pierre Cardin uno que parece costo normal 20 está a la venta."
ham,All well..,No,No,No,Todo bien ..
ham,Ugh my leg hurts. Musta overdid it on mon.,No,No,No,Ugh me duele la pierna. Musta lo exageró en lun.
Smishing,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,No,No,yes,"Los números de Vodafone de hoy que terminan con 4882 se seleccionan para recibir un premio de £ 350. Si su número coincide, llame al 09064019014 para recibir su premio de £ 350."
ham,Left dessert. U wan me 2 go suntec look 4 u?,No,No,No,Postre izquierdo. Me has hecho 2 vete suntec mira 4 u?
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,No,No,No,"Lo siento enviado en blanco MSG de nuevo. Sí, pero intentando 2 estudiar seriamente ahora."
ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,No,No,No,La cantidad mensual no es tan terrible y no pagará nada hasta los 6 meses después de terminar la escuela.
Smishing,	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,yes,No,No,Mensaje Información importante para el usuario de O2. ¡Hoy es tu día de suerte! 2 Descubra por qué iniciar sesión en http://www.urawinner.com hay una fantástica sorpresa que te espera
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,No,No,No,Qué pensar que nadie dice claramente. Ok no necesidad de preguntarle. Iré si ella viene o no
ham,I'm gonna be home soon and i don't want to talk to u anymore tonight.. I've cried enough today.,No,No,No,Voy a estar en casa pronto y ya no quiero hablar contigo esta noche ... hoy he llorado lo suficiente.
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,No,No,No,"¡Awww Dat es dulce! ¡Podemos pensar en algo que hacer, él! Diviértete esta noche, probablemente te enviaré más tarde porque estoy solo :( xxx."
ham,K...k:)why cant you come here and search job:),No,No,No,K ... K :) ¿Por qué no puedes venir aquí y buscar trabajo :)
smishing,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,yes,No,yes,¡Préstamos para cualquier propósito incluso si tiene mal crédito! Inquilinos bienvenidos. Llame a Noworriesloans.com al 08717111821
ham,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",No,No,No,"Ja. Tampoco lo sabes. Hice una cosa inteligente pero simple con las peras el otro día, perfecto para Navidad."
ham,That depends. How would you like to be treated? :),No,No,No,Eso depende. ¿Cómo te gustaría que te traten? :)
spam,lam Frederick banner. Pls conatct me asap regarding a possible late,No,No,No,Lam Frederick Banner. Por favor me confunda lo antes posible con respecto a un posible tardío
ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,No,No,No,Tenga un viaje seguro a Nigeria. Te deseo felicidad y muy pronto la compañía para compartir momentos con
ham,I think u have the wrong number.,No,No,No,Creo que tienes el número equivocado.
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",No,No,No,"Jajaja ... oh no nena, no me deslizaré en tu lugar después de la medianoche, pero gracias por la invitación"
ham,No problem. Talk to you later,No,No,No,Ningún problema. Hablaré contigo más tarde
ham,Ok..dats fine..,No,No,No,Ok..es bien ..
ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,No,No,No,Mi amor ... espero que no estés haciendo nada drástico. No te atrevas a vender tu PC o tu teléfono ...
ham,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",No,No,No,"Buenas tardes, nena. ¿Cómo va ese día? ¿Alguna perspectiva laboral todavía? Te extraño, mi amor ... * suspira * ... :-("
ham,Spoons it is then okay?,No,No,No,Cucharas está bien?
ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),No,No,No,"Aww, esa es la primera vez que dijiste que me extrañaste sin preguntarte si te extrañé primero. ¡Me amas! :)"
ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something,No,No,No,Hhahhahahah Rofl wtf nig era Leonardo en tu habitación o algo así
ham,"aight we can pick some up, you open before tonight?",No,No,No,"¿Podemos recoger algunos, abre antes de esta noche?"
ham,Is toshiba portege m100 gd?,No,No,No,¿Toshiba Portege M100 GD?
ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",No,No,No,"El sol no puede venir a la tierra sino enviar a Luv como rayos. La nube no puede venir al río pero enviar a Luv como lluvia. No puedo venir a conocerte, pero puedo enviar mi atención como mensaje a U. Gud Evng"
ham,Ok. So april. Cant wait,No,No,No,De acuerdo. Entonces abril. No puedo esperar
ham,Smile in Pleasure !!!Smile in Pain!!! Smile when trouble pours like Rain!!! Smile when sum1 Hurts U !!!Smile becoz SOMEONE still Loves to see u Smiling!! KEEP SMILING!!,No,No,No,Sonríe en placer !!! sonríe en dolor !!! ¡Sonríe cuando los problemas se vierten como la lluvia! Sonríe cuando Sum1 te duele !!! Smile porque a alguien todavía le encanta verte sonriendo! ¡Sigue sonriendo!
